Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Bilingual,Highest education level completed,Literacy difficulties,Colourblindness,Hobbies - categories,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
651531e024145c404b6ee88a,650aef0883195e21592237ec,APPROVED,2023-09-28T07:58:16.267000Z,2023-09-28T08:18:40.027000Z,2023-10-02T16:47:04.345000Z,2023-09-28T08:18:40.554834Z,1224.0,CE2K9TTL,15,English,native language + one other language,Graduate degree (MA/MSc/MPhil/other),Yes,"Yes, I'm colourblind","Music, Sports, Entrepreneurship",33,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Full-Time,
65153248a8e03b1094927786,63f7c60b1e096c2df51e3071,APPROVED,2023-09-28T07:59:04.225000Z,2023-09-28T08:03:26.144000Z,2023-10-02T16:47:04.522000Z,2023-09-28T08:03:26.581756Z,262.0,is:CE2K9TTL,454,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Sports, Travelling, Psychology",41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6515337eca223f6d41b15cc0,63f77f79278126e103659cf4,APPROVED,2023-09-28T08:04:57.868000Z,2023-09-28T08:11:45.660000Z,2023-10-02T16:47:04.675000Z,2023-09-28T08:11:46.568884Z,408.0,CE2K9TTL,401,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Sports, Video Games, Entrepreneurship",27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651537975bb148f9191e5de2,5b20bb8668a5ed000173e0b4,APPROVED,2023-09-28T08:21:45.691000Z,2023-09-28T08:26:15.393000Z,2023-10-02T16:47:04.832000Z,2023-09-28T08:26:15.997175Z,270.0,CE2K9TTL,1603,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Sports, Music, Video Games",28,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
65153c2c46bce8e36745ebd0,63ea44a0adefd2af8e13015c,APPROVED,2023-09-28T08:42:17.140000Z,2023-09-28T08:43:31.603000Z,2023-10-02T16:47:05.036000Z,2023-09-28T08:43:32.051924Z,75.0,NOCODE,231,"English, Hindi, Tamil",native language + three or more other languages,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Psychology, Travelling, Entrepreneurship",33,Male,Asian,India,United Kingdom,India,English,No,Full-Time,
65153df1fbdaa61ae8821bab,628ba7f30dfb8cb47abc2b40,APPROVED,2023-09-28T08:49:17.889000Z,2023-09-28T08:59:36.403000Z,2023-10-02T16:47:05.218000Z,2023-09-28T08:59:36.913999Z,619.0,CE2K9TTL,732,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Music, Sports, Travelling",41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
65153e4d37bafd9262b98b4a,63d13c076dd249ca3a6bffbb,APPROVED,2023-09-28T08:50:21.614000Z,2023-09-28T08:56:33.969000Z,2023-10-02T16:47:05.403000Z,2023-09-28T08:56:34.482578Z,373.0,CE2K9TTL,607,"Chinese, English",native language + one other language,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Health & Fitness, Travelling, Sports",41,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65153f5d523fa91888c9344b,63d13e0a872c3f8a47956a39,APPROVED,2023-09-28T08:55:04.642000Z,2023-09-28T09:05:10.701000Z,2023-10-02T16:47:05.555000Z,2023-09-28T09:05:45.426638Z,607.0,CE2K9TTL,55,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Video Games, Travelling, Politics",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
651542df611bab15fd8452bf,642d957d5818c3b551dcb514,APPROVED,2023-09-28T09:09:55.984000Z,2023-09-28T09:16:26.389000Z,2023-10-02T16:47:05.791000Z,2023-09-28T09:16:26.893254Z,391.0,CE2K9TTL,227,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Music, Politics, Travelling",44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651543953c220191853fb4e2,5f3d295755f8ed04b8a4dcbd,APPROVED,2023-09-28T09:12:56.124000Z,2023-09-28T09:22:13.876000Z,2023-10-02T16:47:05.945000Z,2023-09-28T09:22:14.450677Z,558.0,CE2K9TTL,89,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Video Games, Sports, Science",28,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
65154a4f76e8cbe4385d3523,63f018abf8a9cc18acee5799,APPROVED,2023-09-28T09:41:39.558000Z,2023-09-28T09:58:01.724000Z,2023-10-02T16:47:06.137000Z,2023-09-28T09:58:02.214200Z,983.0,is:CE2K9TTL,294,English,none just my native langauge,Technical/community college,Yes,"Yes, I'm colourblind",Video Games,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65154b72ae90fc8ce354caed,5e31e1632878161c9923f90e,APPROVED,2023-09-28T09:46:37.637000Z,2023-09-28T10:09:30.391000Z,2023-10-02T16:47:06.306000Z,2023-09-28T10:09:30.965901Z,1373.0,CE2K9TTL,271,English,none just my native langauge,Doctorate degree (PhD/other),No,"Yes, I'm colourblind","Art, Music, Science",76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
65154e3825112ff6e5f530c6,65046a5b83113a5454de0d84,APPROVED,2023-09-28T09:58:21.097000Z,2023-09-28T10:12:48.579000Z,2023-10-02T16:47:06.469000Z,2023-09-28T10:12:49.118522Z,868.0,CE2K9TTL,15,English,native language + one other language,Undergraduate degree (BA/BSc/other),Yes,"Yes, I'm colourblind","Art, Health & Fitness, Literature",34,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time,
65154ea90a58bc7fafe4c859,63d16db590b1cad99178a991,APPROVED,2023-09-28T10:08:50.960000Z,2023-09-28T10:17:54.972000Z,2023-10-02T16:47:06.670000Z,2023-09-28T10:17:55.470720Z,545.0,CE2K9TTL,298,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Economics, Health & Fitness, Science",27,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651556096628a8e1f31a2f4b,63d3fa5f9ca6d38022920258,APPROVED,2023-09-28T10:31:40.194000Z,2023-09-28T10:35:47.026000Z,2023-10-02T16:47:06.859000Z,2023-09-28T10:35:47.508496Z,247.0,CE2K9TTL,207,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Economics, Politics, Travelling",20,Male,White,United States,United Kingdom,United Kingdom,English,Yes,Other,
651559eecad0dbb06c0688eb,5abdef1be1099600016a49d5,APPROVED,2023-09-28T10:48:14.214000Z,2023-09-28T10:54:15.553000Z,2023-10-02T16:47:07.034000Z,2023-09-28T10:54:16.019801Z,362.0,CE2K9TTL,215,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Video Games, Health & Fitness, Sports",52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
65155d5920dbf58ab7dfaf14,640f4e73468a5f639101e483,APPROVED,2023-09-28T11:02:55.286000Z,2023-09-28T11:33:08.840000Z,2023-10-02T16:47:07.255000Z,2023-09-28T11:33:09.556944Z,1814.0,CE2K9TTL,826,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Psychology, Sociology, Sports",56,Male,White,United States,United States,United States,English,Yes,Full-Time,
651560147258a3548a0c2daa,5f315cecbe54fd0d2b853c89,APPROVED,2023-09-28T11:14:31.019000Z,2023-09-28T11:20:12.223000Z,2023-10-02T16:47:07.434000Z,2023-09-28T11:20:12.813094Z,342.0,CE2K9TTL,319,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Politics, Sports, Music",27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65156277259aee58ae734ac2,63ec8f5a027af23c30842450,APPROVED,2023-09-28T11:24:43.185000Z,2023-09-28T11:30:03.561000Z,2023-10-02T16:47:07.600000Z,2023-09-28T11:30:04.020856Z,321.0,CE2K9TTL,267,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Health & Fitness, Music, Politics",30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651570bc57e29af301a01124,5bf001c94863520001b1ca03,APPROVED,2023-09-28T12:25:35.426000Z,2023-09-28T12:30:56.255000Z,2023-10-02T16:47:07.769000Z,2023-09-28T12:30:57.279841Z,321.0,CE2K9TTL,451,English,native language + one other language,High school diploma/A-levels,No,"Yes, I'm colourblind","Video Games, Science, Psychology",40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
6515760b5651a2d95fa1f90b,64d54c5c5e692e1ecb0a1793,APPROVED,2023-09-28T12:49:17.999000Z,2023-09-28T13:00:58.294000Z,2023-10-02T16:47:07.951000Z,2023-09-28T13:02:45.991882Z,701.0,CE2K9TTL,35,English,none just my native langauge,Technical/community college,No,"Yes, I'm colourblind","Literature, Music, Politics",55,Male,White,United States,United States,United States,English,No,Full-Time,
65159a3a77e88cd592defa62,648a1f02e406361ac6ed6b51,APPROVED,2023-09-28T15:22:42.182000Z,2023-09-28T15:29:55.510000Z,2023-10-02T16:47:08.124000Z,2023-09-28T15:29:56.647485Z,434.0,CE2K9TTL,466,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Art, Literature, Entrepreneurship",73,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
65159fa8b57f325df8eee74d,605a61833c69e6bf7a623dc3,APPROVED,2023-09-28T15:45:48.610000Z,2023-09-28T15:50:18.715000Z,2023-10-02T16:47:08.311000Z,2023-09-28T15:50:19.592861Z,271.0,CE2K9TTL,936,"English, French",native language + one other language,Undergraduate degree (BA/BSc/other),Yes,"Yes, I'm colourblind","Economics, Science, Video Games",25,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6515a23b1d33c042291ea7c5,63d6756d6b06005c43c7c88e,APPROVED,2023-09-28T15:56:46.781000Z,2023-09-28T16:02:06.768000Z,2023-10-02T16:47:08.530000Z,2023-09-28T16:02:09.133906Z,320.0,CE2K9TTL,109,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Entrepreneurship, Economics, Video Games",40,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
6515adcdb07806b61e9822dd,63ed34dbabf4b9bf03455481,APPROVED,2023-09-28T16:46:07.654000Z,2023-09-28T17:02:11.314000Z,2023-10-02T16:47:08.701000Z,2023-09-28T17:02:11.869301Z,964.0,CE2K9TTL,479,"English, Japanese, Swahili, Urdu, Hindi",native language + three or more other languages,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Video Games, Science, Sports",28,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
6515b046d49fedb0527702b2,5ccd7ddc629bea0013d89f42,APPROVED,2023-09-28T16:56:41.133000Z,2023-09-28T17:01:50.562000Z,2023-10-02T16:47:08.888000Z,2023-09-28T17:01:52.507195Z,310.0,CE2K9TTL,17,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Science, Health & Fitness, Sports",19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),
6515b41c2763794d01bac4ae,64ed2750464c77e6b6fca2c8,APPROVED,2023-09-28T17:13:25.630000Z,2023-09-28T17:20:13.781000Z,2023-10-02T16:47:09.058000Z,2023-09-28T17:20:14.415682Z,409.0,CE2K9TTL,5,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Video Games, Health & Fitness, Science",33,Male,White,New Zealand,New Zealand,New Zealand,English,Yes,Full-Time,
6515b9392f16ef657120bb11,63b6c0863cac38cef51210a4,APPROVED,2023-09-28T17:34:56.204000Z,2023-09-28T17:52:53.979000Z,2023-10-02T16:47:09.252000Z,2023-09-28T17:52:54.436381Z,1078.0,CE2K9TTL,858,English,none just my native langauge,High school diploma/A-levels,Yes,"Yes, I'm colourblind","Philosophy, Science, Video Games",34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6515ba9945cedfdde1e171a4,63d8966cb1c8fda2f6006864,APPROVED,2023-09-28T17:41:20.925000Z,2023-09-28T17:55:33.703000Z,2023-10-02T16:47:09.464000Z,2023-09-28T17:55:34.522945Z,853.0,CE2K9TTL,392,"English, Italian",native language + one other language,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Health & Fitness, Psychology, Economics",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,
6515bf2f4b3dabfacc8ede2e,599c56736b939900012da52c,APPROVED,2023-09-28T18:00:18.885000Z,2023-09-28T18:10:28.657000Z,2023-10-02T16:47:09.649000Z,2023-09-28T18:10:29.192218Z,610.0,CE2K9TTL,84,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Travelling, Music, Video Games",31,Male,White,United States,United States,United States,English,No,Full-Time,
6515c2582763794d01bac6f8,63d3ff13c170f19987725d18,APPROVED,2023-09-28T18:13:47.178000Z,2023-09-28T18:18:21.658000Z,2023-10-02T16:47:09.854000Z,2023-09-28T18:18:22.469428Z,275.0,CE2K9TTL,287,English,none just my native langauge,Secondary education (e.g. GED/GCSE),Yes,"Yes, I'm colourblind","Music, Philosophy, Video Games",24,Male,White,United States,United States,United States,English,No,Full-Time,
6515c773b3d3acb7a1df023d,6081a85abf2e62aedccc90f2,APPROVED,2023-09-28T18:35:34.774000Z,2023-09-28T18:42:35.289000Z,2023-10-02T16:47:10.051000Z,2023-09-28T18:42:35.771187Z,421.0,CE2K9TTL,77,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Entrepreneurship, Video Games, Marketing",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
6515d1e03389d3cf3fc33524,6448501a005e0fe9d154fa89,APPROVED,2023-09-28T19:20:03.473000Z,2023-09-28T19:28:14.092000Z,2023-10-02T16:47:10.244000Z,2023-09-28T19:28:14.627027Z,491.0,CE2K9TTL,279,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Video Games, Science, Music",27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6515d8c1e5b8c8b3d564072b,5c190fe2f32daf0001e6edd7,APPROVED,2023-09-28T19:49:24.718000Z,2023-09-28T19:55:54.770000Z,2023-10-02T16:47:10.444000Z,2023-09-28T19:55:55.235798Z,391.0,CE2K9TTL,129,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Sports, Music, Video Games",29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6515e38c0d0989d59fa024ca,5cc33788666a7c0017b159df,APPROVED,2023-09-28T20:35:26.475000Z,2023-09-28T20:48:01.245000Z,2023-10-02T16:47:10.591000Z,2023-09-28T20:48:01.993665Z,755.0,CE2K9TTL,227,English,none just my native langauge,Secondary education (e.g. GED/GCSE),No,"Yes, I'm colourblind","Music, Philosophy, Video Games",23,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking),
6515e6eeea696e8add25db92,5831f08ebfb3b400015a6ad4,APPROVED,2023-09-28T20:50:00.606000Z,2023-09-28T20:58:47.662000Z,2023-10-02T16:47:10.755000Z,2023-09-28T20:58:48.561570Z,528.0,CE2K9TTL,4016,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Sports, Entrepreneurship, Health & Fitness",57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6515f87137f79ecec0b604de,60cb595e2d3b6bed7644024f,APPROVED,2023-09-28T22:04:37.030000Z,2023-09-28T22:10:04.460000Z,2023-10-02T16:47:10.904000Z,2023-09-28T22:10:05.769203Z,328.0,CE2K9TTL,111,English,none just my native langauge,Technical/community college,Yes,"Yes, I'm colourblind","Art, Politics, Video Games",34,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6514997a3b9d939a8fd99d4a,6414254cd69f0656e81ae28c,RETURNED,2023-09-27T21:07:10.671000Z,,,,,,826,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65149fe2cbd1f2849aeca835,602160dd499ff3105e0635ef,RETURNED,2023-09-27T21:34:31.743000Z,,,,,,375,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514a0ee1e32bc21134e3f2d,63d40acabb1c70df419c1267,RETURNED,2023-09-27T21:38:57.501000Z,,,,,,732,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514acfb809aa5806ca2b278,611402ce42f8e534b0609399,RETURNED,2023-09-27T22:30:23.664000Z,,,,,,632,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514b1e8511db1fb13cec0e5,63f265ed3f8f2a159b5c793b,RETURNED,2023-09-27T22:51:26.908000Z,,,,,,2253,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514c350ce39eedf8caabb62,63e538c7a895648cdadd5f1e,RETURNED,2023-09-28T00:05:39.930000Z,,,,,,641,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514d900068b080f07ebbe47,61466b4a45ab46341768e35b,RETURNED,2023-09-28T01:38:14.520000Z,,,,,,455,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65150ca5dfb7ec55bdb15c9b,5c4b099c5a1824000127e264,TIMED-OUT,2023-09-28T05:18:29.912000Z,,,,17159902.0,,342,English,none just my native langauge,,,"Yes, I'm colourblind","Sports, Music, Entrepreneurship",44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651510535be5df02a0096707,5dedf76558776a4a4a845c68,RETURNED,2023-09-28T05:34:15.128000Z,,,,,,3210,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
651511201a32870b58cec102,5bf52a327ea49f0001ba78d0,RETURNED,2023-09-28T05:37:40.036000Z,,,,,,206,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65151e8f5209054e2fb2661b,5b168549f6cef00001428386,RETURNED,2023-09-28T06:34:58.981000Z,,,,,,1181,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6515240ca94ae44b48a700d7,5e56584b888eb7000a1acb2b,RETURNED,2023-09-28T06:58:22.110000Z,,,,,,2709,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65152a104e133bd427ec280c,650dfa21ca79219349fcdff7,RETURNED,2023-09-28T07:24:04.694000Z,,,,,,429,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6515300ace5be109c6f6487a,63d3f99c57f6b09e77ce7c82,RETURNED,2023-09-28T07:49:33.386000Z,,,,,,870,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6515ad698bb5632f9c1b382a,65030c934b75df5103647253,RETURNED,2023-09-28T16:44:29.788000Z,,,,,,116,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6515c30f6a93e9fc09a11489,60799c99d0e2e5af00503b69,RETURNED,2023-09-28T18:16:51.955000Z,,,,,,2037,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514939ad33a6b8b73e8f528,63cefcdc3f87b5a8b88eba2f,APPROVED,2023-09-27T20:43:36.980000Z,2023-09-27T20:51:38.768000Z,2023-10-02T16:46:52.257000Z,2023-09-27T20:51:39.405000Z,482.0,CE2K9TTL,111,English,none just my native langauge,,,"Yes, I'm colourblind","Politics, Sports, Health & Fitness",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651494ac415b0cb1cda783df,63e51c2e943e72306dfa8cdc,APPROVED,2023-09-27T20:46:40.356000Z,2023-09-27T20:54:21.991000Z,2023-10-02T16:46:52.450000Z,2023-09-27T20:54:22.789000Z,462.0,CE2K9TTL,365,"English, French",native language + one other language,,,"Yes, I'm colourblind","Art, Health & Fitness",24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65149868592540374f45ebdb,63dd37970407f565167e5361,APPROVED,2023-09-27T21:02:40.143000Z,2023-09-27T21:08:08.848000Z,2023-10-02T16:46:52.649000Z,2023-09-27T21:09:13.299000Z,329.0,CE2K9TTL,574,English,none just my native langauge,,,"Yes, I'm colourblind","Sports, Video Games, Psychology",20,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),Not Applicable
651498ab26d27d7dd8ca0ffc,63d79eee3050f200940fd28d,APPROVED,2023-09-27T21:03:52.328000Z,2023-09-27T21:12:15.911000Z,2023-10-02T16:46:52.844000Z,2023-09-27T21:12:16.708000Z,504.0,CE2K9TTL,901,English,none just my native langauge,,,"Yes, I'm colourblind","Travelling, Sports, Music",46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
651499c43ebe8e29839075ed,6287cd51ee7abcc38dc156f2,APPROVED,2023-09-27T21:08:25.789000Z,2023-09-27T21:14:32.666000Z,2023-10-02T16:46:53.020000Z,2023-09-27T21:14:33.649000Z,367.0,CE2K9TTL,153,English,none just my native langauge,,,"Yes, I'm colourblind","Entrepreneurship, Sports, Travelling",33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65149ac604536dd6c20855b1,644150ada063f0646fa94580,APPROVED,2023-09-27T21:12:42.049000Z,2023-09-27T21:19:01.488000Z,2023-10-02T16:46:53.194000Z,2023-09-27T21:19:02.241000Z,380.0,CE2K9TTL,572,English,none just my native langauge,,,"Yes, I'm colourblind","Video Games, Music, Health & Fitness",24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),Not Applicable
65149b3a1abaa3a5a64a0005,63d3fb4fd3c313dca0920312,APPROVED,2023-09-27T21:14:40.483000Z,2023-09-27T21:23:07.011000Z,2023-10-02T16:46:53.371000Z,2023-09-27T21:23:07.843000Z,507.0,CE2K9TTL,391,English,none just my native langauge,,,"Yes, I'm colourblind","Health & Fitness, Politics, Sports",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65149bfa31d3db6ef1b26609,5c288e65867f660001ae8f36,APPROVED,2023-09-27T21:17:49.686000Z,2023-09-27T21:24:10.770000Z,2023-10-02T16:46:53.549000Z,2023-09-27T21:24:11.531000Z,382.0,CE2K9TTL,957,English,none just my native langauge,,,"Yes, I'm colourblind","Sports, Music, Travelling",33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65149c70b1b895e6fc6ee88c,63d4315d46c8643186d488f7,APPROVED,2023-09-27T21:19:47.398000Z,2023-09-27T21:26:44.842000Z,2023-10-02T16:46:53.744000Z,2023-09-27T21:26:45.744000Z,418.0,CE2K9TTL,695,English,none just my native langauge,,,"Yes, I'm colourblind","Health & Fitness, Science, Video Games",41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
