Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Gender,Fluent languages,Highest education level completed,Literacy difficulties,Colourblindness,Hobbies - categories,Bilingual,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
632cdd4f72c82e0e3fdcc65d,6303867dca230ef4fb03882b,APPROVED,2022-09-22T22:10:28.160000Z,2022-09-22T22:18:23.761000Z,2022-10-13T00:00:45.456000Z,2022-09-22T22:18:24.063855Z,476.0,175F631D,31,1.0,98.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Art, Literature, Music",native language + one other language,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cdd562bda8608bfcd66b4,62aafd9b912889222751768a,APPROVED,2022-09-22T22:10:32.472000Z,2022-09-22T22:15:26.493000Z,2022-10-13T00:00:45.581000Z,2022-09-22T22:15:26.850382Z,295.0,175F631D,118,1.0,100.0,Man (including Trans Male/Trans Man),English,High school diploma/A-levels,No,"No, I have no issues seeing colours","Mathematics, Sports, Entrepreneurship",none just my native langauge,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cdd57665a1ca459580c95,5e56eb1320ac2e000dac604c,APPROVED,2022-09-22T22:10:34.591000Z,2022-09-22T22:14:17.591000Z,2022-10-13T00:00:45.712000Z,2022-09-22T22:14:17.972892Z,223.0,175F631D,259,6.0,97.0,Woman (including Trans Female/Trans Woman),English,Technical/community college,No,"No, I have no issues seeing colours","Travelling, Video Games, Music",none just my native langauge,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
632cdd6847f16e22fbb335d3,5e7e729c1fe4f954c8b8abf6,APPROVED,2022-09-22T22:10:48.820000Z,2022-09-22T22:16:28.195000Z,2022-10-13T00:00:45.825000Z,2022-09-22T22:16:28.604415Z,340.0,175F631D,664,6.0,99.0,Man (including Trans Male/Trans Man),English,Graduate degree (MA/MSc/MPhil/other),No,"No, I have no issues seeing colours","Economics, Politics, Science",none just my native langauge,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cdd6b4a71aed097d0102c,5f566443352f600826449f4b,APPROVED,2022-09-22T22:10:51.389000Z,2022-09-22T22:18:04.360000Z,2022-10-13T00:00:45.937000Z,2022-09-22T22:18:04.796310Z,433.0,175F631D,594,0.0,100.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),Rather not say,"No, I have no issues seeing colours","Literature, Psychology, Sociology",none just my native langauge,50,Female,White,Ireland,Ireland,Ireland,English,No,DATA_EXPIRED,
632cdd780bd8959084a87e10,5f392fae9168cc472f0468f6,APPROVED,2022-09-22T22:11:11.686000Z,2022-09-22T22:16:51.388000Z,2022-10-13T00:00:46.049000Z,2022-09-22T22:16:51.774466Z,340.0,175F631D,342,1.0,100.0,Man (including Trans Male/Trans Man),"English, Gaelic",Doctorate degree (PhD/other),No,"No, I have no issues seeing colours","Literature, Sports, Art",native language + one other language,74,Male,White,Ireland,Ireland,Ireland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
632cdd7d8010c7dfda5e0d52,5b22e796c6eff00001dd8a1c,APPROVED,2022-09-22T22:11:12.086000Z,2022-09-22T22:16:29.491000Z,2022-10-13T00:00:46.153000Z,2022-09-22T22:16:29.901586Z,318.0,175F631D,193,3.0,99.0,Woman (including Trans Female/Trans Woman),English,Graduate degree (MA/MSc/MPhil/other),No,"No, I have no issues seeing colours","Literature, Psychology, Travelling",none just my native langauge,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cdd84048b8ff9c2be28bc,5ce2779f55fe0d000169cca2,APPROVED,2022-09-22T22:11:19.810000Z,2022-09-22T22:18:32.353000Z,2022-10-13T00:00:46.256000Z,2022-09-22T22:18:32.751110Z,433.0,175F631D,843,1.0,100.0,Man (including Trans Male/Trans Man),English,Graduate degree (MA/MSc/MPhil/other),No,"No, I have no issues seeing colours","Sports, Travelling, Video Games",none just my native langauge,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cdd842098865b57f1fb30,62fcc87b89f17c39f2bf27f7,APPROVED,2022-09-22T22:11:18.601000Z,2022-09-22T22:15:45.879000Z,2022-10-13T00:00:46.366000Z,2022-09-22T22:15:46.207405Z,268.0,NOCODE,32,0.0,100.0,Woman (including Trans Female/Trans Woman),English,Secondary education (e.g. GED/GCSE),No,"No, I have no issues seeing colours","Art, Music, Marketing",none just my native langauge,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,
632cdd8598f505d120717e90,62e161350b08d5c4dc946e8f,APPROVED,2022-09-22T22:11:20.136000Z,2022-09-22T22:15:02.774000Z,2022-10-13T00:00:46.473000Z,2022-09-22T22:15:03.163077Z,223.0,175F631D,70,1.0,100.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Music, Travelling, Sports",none just my native langauge,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cdd89e391374de8b8afc5,5d6de63201523a0001f51f27,APPROVED,2022-09-22T22:11:26.676000Z,2022-09-22T22:16:04.010000Z,2022-10-13T00:00:46.582000Z,2022-09-22T22:16:04.462587Z,278.0,175F631D,569,1.0,100.0,Woman (including Trans Female/Trans Woman),English,High school diploma/A-levels,No,"No, I have no issues seeing colours","Literature, Travelling",none just my native langauge,55,Female,White,Australia,Australia,Australia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
632cdd8fa31b2a3aa08ad20d,5e2425b75ade0b6af558644b,APPROVED,2022-09-22T22:11:30.467000Z,2022-09-22T22:17:03.592000Z,2022-10-13T00:00:46.684000Z,2022-09-22T22:17:04.051420Z,334.0,175F631D,452,3.0,99.0,Woman (including Trans Female/Trans Woman),"English, Greek",Technical/community college,No,"No, I have no issues seeing colours","Literature, Music, Sports",native language + one other language,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
632cdd8f5861c960d9a87e16,6298a8398ad18b0e58ae5156,APPROVED,2022-09-22T22:11:33.131000Z,2022-09-22T22:14:43.443000Z,2022-10-13T00:00:46.796000Z,2022-09-22T22:14:43.814714Z,191.0,175F631D,320,2.0,100.0,Man (including Trans Male/Trans Man),"English, German",High school diploma/A-levels,Rather not say,"No, I have no issues seeing colours","Entrepreneurship, Health & Fitness, Psychology",native language + one other language,26,Male,White,United States,United States,United States,English,No,Full-Time,
632cdd8f1f86960b790cd759,596dd49a0fe2ff00016a7d50,APPROVED,2022-09-22T22:11:31.223000Z,2022-09-22T22:17:11.511000Z,2022-10-13T00:00:46.904000Z,2022-09-22T22:17:11.874224Z,341.0,175F631D,1228,3.0,100.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Politics, Health & Fitness, Sports",none just my native langauge,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
632cdd905d9479b0206dc1af,60cf6cd9bc3980b442a2c0dc,APPROVED,2022-09-22T22:11:32.444000Z,2022-09-22T22:18:07.007000Z,2022-10-13T00:00:47.022000Z,2022-09-22T22:18:07.406046Z,395.0,175F631D,282,2.0,100.0,Man (including Trans Male/Trans Man),English,Graduate degree (MA/MSc/MPhil/other),No,"No, I have no issues seeing colours","Music, Sports, Science",native language + one other language,35,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time,
632cdd91c2015bd40c9b7677,5d403ca7738a5b001995f974,APPROVED,2022-09-22T22:11:33.473000Z,2022-09-22T22:18:45.367000Z,2022-10-13T00:00:47.131000Z,2022-09-22T22:18:45.753848Z,432.0,175F631D,631,1.0,100.0,Man (including Trans Male/Trans Man),English,Technical/community college,No,"No, I have no issues seeing colours","Science, Music, Video Games",none just my native langauge,37,Male,White,New Zealand,New Zealand,New Zealand,English,No,Unemployed (and job seeking),
632cdd924a71aed097d01030,5d6d94cb05e6930001a1464d,APPROVED,2022-09-22T22:11:32.800000Z,2022-09-22T22:15:29.983000Z,2022-10-13T00:00:47.237000Z,2022-09-22T22:15:30.463261Z,238.0,175F631D,773,1.0,100.0,Man (including Trans Male/Trans Man),English,High school diploma/A-levels,No,"No, I have no issues seeing colours","Health & Fitness, Sports, Travelling",none just my native langauge,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cdd92ddec04f7b18388f3,60bf964f35e4cada9f7f03cc,APPROVED,2022-09-22T22:11:30.375000Z,2022-09-22T22:17:14.179000Z,2022-10-13T00:00:47.342000Z,2022-09-22T22:17:14.560914Z,344.0,175F631D,242,0.0,100.0,Man (including Trans Male/Trans Man),English,Secondary education (e.g. GED/GCSE),No,"No, I have no issues seeing colours","Video Games, Economics, Marketing",native language + two other languages,20,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),
632cddabb74af342b21097a1,5e3dafda2ee93c01ebac5349,APPROVED,2022-09-22T22:11:58.479000Z,2022-09-22T22:18:38.055000Z,2022-10-13T00:00:47.453000Z,2022-09-22T22:18:38.528413Z,400.0,175F631D,1103,3.0,100.0,Man (including Trans Male/Trans Man),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Entrepreneurship, Marketing, Philosophy",none just my native langauge,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,
632cddad414b8eb5fd717e92,6276716449ace8d4b6f5e02b,APPROVED,2022-09-22T22:11:59.819000Z,2022-09-22T22:17:55.817000Z,2022-10-13T00:00:47.559000Z,2022-09-22T22:17:56.221778Z,356.0,175F631D,223,2.0,100.0,Man (including Trans Male/Trans Man),English,Technical/community college,No,"No, I have no issues seeing colours","Music, Sports, Health & Fitness",none just my native langauge,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cddb20f182ad59fd28b41,62c4751998ae017448af4edc,APPROVED,2022-09-22T22:12:05.740000Z,2022-09-22T22:16:41.008000Z,2022-10-13T00:00:47.662000Z,2022-09-22T22:16:41.395033Z,276.0,175F631D,123,0.0,100.0,Man (including Trans Male/Trans Man),English,Graduate degree (MA/MSc/MPhil/other),No,"No, I have no issues seeing colours","Video Games, Politics, Philosophy",native language + two other languages,25,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),
632cddc24e14b4a2b8cee5eb,56918e07a3b94e000c6cd8d7,APPROVED,2022-09-22T22:12:23.282000Z,2022-09-22T22:19:03.761000Z,2022-10-13T00:00:47.776000Z,2022-09-22T22:19:04.089939Z,401.0,175F631D,247,1.0,100.0,Woman (including Trans Female/Trans Woman),English,Graduate degree (MA/MSc/MPhil/other),No,"No, I have no issues seeing colours","Literature, Music, Travelling",none just my native langauge,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cddc9e98f7b3ae27e87e9,60a50457d02bfc23c02d4717,APPROVED,2022-09-22T22:12:53.720000Z,2022-09-22T22:21:37.333000Z,2022-10-13T00:00:47.885000Z,2022-09-22T22:21:37.662862Z,524.0,175F631D,198,2.0,100.0,Woman (including Trans Female/Trans Woman),English,Technical/community college,No,"No, I have no issues seeing colours","Marketing, Health & Fitness, Music",native language + two other languages,27,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Part-Time,
632cddd347f08b2142f32165,5e1f3d570e12222708fae5ce,APPROVED,2022-09-22T22:12:39.052000Z,2022-09-22T22:19:43.147000Z,2022-10-13T00:00:47.990000Z,2022-09-22T22:19:43.546678Z,425.0,175F631D,623,1.0,100.0,Woman (including Trans Female/Trans Woman),English,Doctorate degree (PhD/other),No,"No, I have no issues seeing colours","Literature, Health & Fitness, Sports",none just my native langauge,60,Female,White,Canada,Canada,Canada,English,No,Full-Time,
632cddd346206be0454afe9a,60fcf7e8002c2c1b89b03b30,APPROVED,2022-09-22T22:12:38.875000Z,2022-09-22T22:18:30.718000Z,2022-10-13T00:00:48.114000Z,2022-09-22T22:18:31.137688Z,352.0,175F631D,194,2.0,100.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Travelling, Science, Music",native language + one other language,31,Female,White,Australia,New Zealand,Australia,English,Yes,Full-Time,
632cdde1753917b98dcee5c9,55f6be3a32af74000b17021c,APPROVED,2022-09-22T22:12:49.342000Z,2022-09-22T22:25:01.431000Z,2022-10-13T00:00:48.215000Z,2022-09-22T22:25:01.816925Z,733.0,175F631D,915,5.0,100.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Science, Psychology",none just my native langauge,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
632cdde434f58382fc0601c3,60ff07dc41b29707ae452747,APPROVED,2022-09-22T22:12:55.992000Z,2022-09-22T22:17:58.939000Z,2022-10-13T00:00:48.319000Z,2022-09-22T22:17:59.261851Z,303.0,175F631D,326,2.0,100.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Science, Music, Psychology",none just my native langauge,22,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),
632cddf43d79d8a06f6775f1,60b6644d5aa8f9535cf4f65a,APPROVED,2022-09-22T22:13:12.563000Z,2022-09-22T22:17:12.383000Z,2022-10-13T00:00:48.424000Z,2022-09-22T22:17:12.779798Z,240.0,175F631D,97,0.0,100.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Economics, Literature, Health & Fitness",none just my native langauge,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,
632cde01a60666b9234863b9,5eea7f22fce26a172933a379,APPROVED,2022-09-22T22:13:25.180000Z,2022-09-22T22:18:12.996000Z,2022-10-13T00:00:48.537000Z,2022-09-22T22:18:13.303543Z,288.0,175F631D,106,1.0,100.0,Man (including Trans Male/Trans Man),English,Technical/community college,No,"No, I have no issues seeing colours","Art, Video Games, Travelling",none just my native langauge,24,Male,White,Canada,Canada,Canada,English,No,Full-Time,
632cde037aa6db55e6cd0c24,5e051d644acfb9f73ffa14dd,APPROVED,2022-09-22T22:15:26.989000Z,2022-09-22T22:24:33.152000Z,2022-10-13T00:00:48.649000Z,2022-09-22T22:24:33.509161Z,547.0,NOCODE,198,2.0,100.0,Woman (including Trans Female/Trans Woman),"English, Greek",High school diploma/A-levels,No,"No, I have no issues seeing colours","Art, Entrepreneurship, Philosophy",native language + one other language,39,Female,White,Greece,United Kingdom,United Kingdom,English,No,Part-Time,
632cde0a31becc4d11cd0c30,603fead7af072d16afdc0e29,APPROVED,2022-09-22T22:13:34.940000Z,2022-09-22T22:19:56.889000Z,2022-10-13T00:00:48.757000Z,2022-09-22T22:19:57.293761Z,382.0,175F631D,361,0.0,100.0,Woman (including Trans Female/Trans Woman),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Literature, Health & Fitness, Psychology",none just my native langauge,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cde0aa6be749b3af74bde,632207d143d61abbc2990a35,APPROVED,2022-09-22T22:13:37.638000Z,2022-09-22T22:22:46.628000Z,2022-10-13T00:00:48.866000Z,2022-09-22T22:22:46.998068Z,549.0,175F631D,2,0.0,100.0,Man (including Trans Male/Trans Man),English,High school diploma/A-levels,No,"No, I have no issues seeing colours","Travelling, Video Games, Art",none just my native langauge,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cde0c83bf041ac0b33561,5ca9b3e6635fb500014ec570,APPROVED,2022-09-22T22:13:35.696000Z,2022-09-22T22:18:21.974000Z,2022-10-13T00:00:48.990000Z,2022-09-22T22:18:22.383072Z,287.0,175F631D,834,4.0,100.0,Man (including Trans Male/Trans Man),English,High school diploma/A-levels,No,"No, I have no issues seeing colours","Music, Science, Travelling",none just my native langauge,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cde0d2e7c97cf51cb9bf5,56b19bb2390ebc000c5c095e,APPROVED,2022-09-22T22:13:41.029000Z,2022-09-22T22:18:09.260000Z,2022-10-13T00:00:49.117000Z,2022-09-22T22:18:09.664398Z,269.0,175F631D,69,0.0,100.0,Woman (including Trans Female/Trans Woman),"English, French",Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Science, Video Games, Art",native language + one other language,36,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
632cde15c4b1a3059d6e3bf7,6053ee67dcdbf0515308119d,APPROVED,2022-09-22T22:13:44.248000Z,2022-09-22T22:18:51.907000Z,2022-10-13T00:00:49.224000Z,2022-09-22T22:18:52.397757Z,308.0,175F631D,655,0.0,100.0,Man (including Trans Male/Trans Man),English,Secondary education (e.g. GED/GCSE),Yes,"No, I have no issues seeing colours","Politics, Science, Travelling",none just my native langauge,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
632cde295861c960d9a87e23,5d04c56a0b54cc0001dad608,APPROVED,2022-09-22T22:14:06.970000Z,2022-09-22T22:18:40.272000Z,2022-10-13T00:00:49.333000Z,2022-09-22T22:18:40.726440Z,274.0,175F631D,911,12.0,97.0,Woman (including Trans Female/Trans Woman),English,Technical/community college,No,"No, I have no issues seeing colours","Health & Fitness, Travelling, Sports",none just my native langauge,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
632cde2b4f6a263d6316698f,5e2f1e401a4075000d1bee59,APPROVED,2022-09-22T22:14:03.120000Z,2022-09-22T22:17:43.071000Z,2022-10-13T00:00:49.445000Z,2022-09-22T22:17:43.480870Z,220.0,175F631D,690,9.0,98.0,Man (including Trans Male/Trans Man),English,Undergraduate degree (BA/BSc/other),No,"No, I have no issues seeing colours","Sociology, Psychology, Economics",none just my native langauge,22,Male,Asian,Canada,Canada,Canada,English,No,DATA_EXPIRED,
632cde2cee694766d6971777,5d96241d473e920012b13ee8,APPROVED,2022-09-22T22:14:07.816000Z,2022-09-22T22:19:39.130000Z,2022-10-13T00:00:49.555000Z,2022-09-22T22:19:39.463851Z,332.0,175F631D,206,0.0,100.0,Woman (including Trans Female/Trans Woman),English,Technical/community college,No,"No, I have no issues seeing colours","Music, Psychology, Art",none just my native langauge,26,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),
632cde2fa31b2a3aa08ad21c,5cf56a1d639b150016eb8696,APPROVED,2022-09-22T22:14:11.497000Z,2022-09-22T22:18:43.918000Z,2022-10-13T00:00:49.663000Z,2022-09-22T22:18:44.313715Z,273.0,175F631D,862,2.0,100.0,Woman (including Trans Female/Trans Woman),English,Technical/community college,No,"No, I have no issues seeing colours","Music, Psychology, Travelling",none just my native langauge,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other,
632ce5816320b26dfe6dc1bb,613041ad32f566d195975bab,APPROVED,2022-09-22T22:45:21.924000Z,2022-09-22T22:51:29.833000Z,2022-10-13T00:00:49.767000Z,2022-09-22T22:51:30.331660Z,368.0,175F631D,432,0.0,100.0,Man (including Trans Male/Trans Man),English,High school diploma/A-levels,No,"No, I have no issues seeing colours","Health & Fitness, Video Games, Politics",none just my native langauge,37,Male,White,Canada,Canada,Canada,English,No,Part-Time,
632cdc00e27456dc3fcb9c23,60719a0a6d49b6b7788b66e6,TIMED-OUT,2022-09-22T22:05:24.685000Z,,,,49154065.0,,489,,,,"English, Spanish",,,"No, I have no issues seeing colours","Video Games, Music, Literature",none just my native langauge,27,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdce4da2a4ddc6a672b84,62d1509fa1714c0f34ab4f4b,RETURNED,2022-09-22T22:08:38.601000Z,,,,,,458,,,,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
632cd85bde1f9122e54afe84,5e8de9f7fa09a2051c079dc3,APPROVED,2022-09-22T21:49:21.860000Z,2022-09-22T22:00:06.679000Z,2022-10-13T00:00:32.280000Z,2022-09-22T22:00:07.020000Z,645.0,175F631D,184,,,,English,,,"No, I have no issues seeing colours","Philosophy, Politics, Music",none just my native langauge,36,Female,White,Ireland,Ireland,Ireland,English,No,Part-Time,Not Applicable
632cd861a915629b39d28af3,5f086d061c03410654f5ec0c,APPROVED,2022-09-22T21:49:26.272000Z,2022-09-22T21:54:34.990000Z,2022-10-13T00:00:32.421000Z,2022-09-22T21:54:35.396000Z,309.0,175F631D,174,,,,English,,,"No, I have no issues seeing colours","Music, Travelling, Literature",none just my native langauge,40,Female,White,Ireland,Ireland,Ireland,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cd87d82b5ea48b46775ef,5ebfe848f57bb9036deebc17,APPROVED,2022-09-22T21:49:53.840000Z,2022-09-22T21:55:44.972000Z,2022-10-13T00:00:32.549000Z,2022-09-22T21:55:45.337000Z,352.0,175F631D,776,,,,English,,,"No, I have no issues seeing colours","Travelling, Economics",none just my native langauge,60,Female,White,Canada,Canada,Canada,English,No,Part-Time,Not Applicable
632cd87f886ff3491adcc678,598f31d452127f0001319885,APPROVED,2022-09-22T21:49:53.254000Z,2022-09-22T21:53:58.169000Z,2022-10-13T00:00:32.657000Z,2022-09-22T21:53:58.563000Z,245.0,NOCODE,103,,,,English,,,"No, I have no issues seeing colours","Sports, Travelling, Music",none just my native langauge,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cd88ac1a13d308dbe28c5,5d8da90433afc60017fae3d3,APPROVED,2022-09-22T21:50:08.677000Z,2022-09-22T21:53:49.010000Z,2022-10-13T00:00:32.776000Z,2022-09-22T21:53:49.378000Z,221.0,175F631D,624,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Music",none just my native langauge,50,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time,Not Applicable
632cd89e1615f99ee25b0243,59510862a65c420001e19e6d,APPROVED,2022-09-22T21:50:32.219000Z,2022-09-22T21:56:55.327000Z,2022-10-13T00:00:32.886000Z,2022-09-22T21:56:55.670000Z,384.0,NOCODE,62,,,,English,,,"No, I have no issues seeing colours","Psychology, Science, Sociology",none just my native langauge,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cd8c21f86960b790cd6f3,62e957e3add265b9e42af293,APPROVED,2022-09-22T21:51:01.724000Z,2022-09-22T21:59:37.832000Z,2022-10-13T00:00:33.021000Z,2022-09-22T21:59:38.175000Z,517.0,175F631D,52,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Video Games, Sports",none just my native langauge,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cd8cb81c56bc8a7415599,60f5bec02cfb37c409b94f3e,APPROVED,2022-09-22T21:51:11.093000Z,2022-09-22T21:54:51.673000Z,2022-10-13T00:00:33.371000Z,2022-09-22T21:54:52.110000Z,221.0,NOCODE,732,,,,English,,,"No, I have no issues seeing colours","Travelling, Music, Psychology",none just my native langauge,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cd8d2ffed6929dbcd6695,60eb4444f2ff728c1df7ffc3,APPROVED,2022-09-22T21:51:18.018000Z,2022-09-22T22:02:05.343000Z,2022-10-13T00:00:33.471000Z,2022-09-22T22:02:05.759000Z,648.0,175F631D,871,,,,English,,,"No, I have no issues seeing colours","Psychology, Sociology, Literature",none just my native langauge,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cd8fd5088806d5e838903,5d28701c573e380001514923,APPROVED,2022-09-22T21:51:57.889000Z,2022-09-22T21:55:57.035000Z,2022-10-13T00:00:33.570000Z,2022-09-22T21:55:57.354000Z,240.0,175F631D,713,,,,"Polish, English, Japanese",,,"No, I have no issues seeing colours","Music, Literature, Video Games",native language + two other languages,35,Male,White,Poland,Poland,Poland,English,No,Part-Time,Not Applicable
632cd928b2b1f209188ad252,5eb3dedc8d6bc11d146fb36c,APPROVED,2022-09-22T21:52:44.229000Z,2022-09-22T21:57:40.122000Z,2022-10-13T00:00:33.669000Z,2022-09-22T21:57:40.491000Z,296.0,175F631D,350,,,,English,,,"No, I have no issues seeing colours","Travelling, Psychology, Politics",none just my native langauge,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cd93bcbd83c546af3211f,6025a108de4e0616b30f2ef5,APPROVED,2022-09-22T21:53:04.641000Z,2022-09-22T21:57:16.912000Z,2022-10-13T00:00:33.783000Z,2022-09-22T21:57:17.218000Z,253.0,175F631D,259,,,,English,,,"No, I have no issues seeing colours","Video Games, Literature, Music",none just my native langauge,32,Female,White,Australia,Australia,Australia,English,No,Full-Time,Not Applicable
632cd95986d636ac74580c5e,5b1804c9316c630001abfc84,APPROVED,2022-09-22T21:53:35.919000Z,2022-09-22T21:59:59.359000Z,2022-10-13T00:00:33.889000Z,2022-09-22T21:59:59.705000Z,384.0,NOCODE,203,,,,English,,,"No, I have no issues seeing colours","Literature, Health & Fitness, Art",none just my native langauge,52,Female,White,New Zealand,New Zealand,New Zealand,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cd96dcf7d02fb2ff74bf7,6060c77fc2984151192200cd,APPROVED,2022-09-22T21:53:52.340000Z,2022-09-22T21:57:40.829000Z,2022-10-13T00:00:33.996000Z,2022-09-22T21:57:41.163000Z,229.0,175F631D,263,,,,English,,,"No, I have no issues seeing colours","Art, Video Games, Health & Fitness",none just my native langauge,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cd9d5de96919a0fd0102c,5ca9add36df02d000199a04b,APPROVED,2022-09-22T21:55:36.433000Z,2022-09-22T22:00:05.949000Z,2022-10-13T00:00:34.102000Z,2022-09-22T22:00:06.359000Z,270.0,175F631D,276,,,,DATA_EXPIRED,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cd9d9405d7defe248638b,5fea451ffd62fb9f972d9495,APPROVED,2022-09-22T21:55:41.769000Z,2022-09-22T22:01:19.139000Z,2022-10-13T00:00:34.204000Z,2022-09-22T22:01:19.463000Z,338.0,175F631D,116,,,,English,,,"No, I have no issues seeing colours","Sports, Entrepreneurship, Psychology",none just my native langauge,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cda0803bbd835d6717ec8,5eebe6415537e017c3eca1eb,APPROVED,2022-09-22T21:56:26.219000Z,2022-09-22T22:00:45.467000Z,2022-10-13T00:00:34.324000Z,2022-09-22T22:00:45.796000Z,260.0,175F631D,374,,,,"Bengali, English",,,"No, I have no issues seeing colours","Video Games, Travelling, Science",native language + one other language,34,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,Not Applicable
