Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Bilingual,Highest education level completed,Literacy difficulties,Colourblindness,Hobbies - categories,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6514a2b9261f6f3f97bbda74,5ab10212fb22320001bacdfe,APPROVED,2023-09-27T21:46:45.889000Z,2023-09-27T21:53:30.186000Z,2023-09-28T17:02:56.796000Z,2023-09-27T21:53:30.692995Z,405.0,CE2K9TTL,1243,English,none just my native langauge,High school diploma/A-levels,Yes,"No, I have no issues seeing colours","Economics, Video Games, Sports",30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651493cb02747ee13674931c,56c63573305eaa000bf21126,RETURNED,2023-09-27T20:42:56.711000Z,,,,,,599,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514942efe6ef72a62f648ab,63d7b9d3a9923fe2a69d371f,TIMED-OUT,2023-09-27T20:44:35.643000Z,,,,17190569.0,,78,English,none just my native langauge,,,"No, I have no issues seeing colours","Entrepreneurship, Sports, Travelling",45,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651495db80bfa5f5f00f987b,647fba9dea93dc02a681c63b,RETURNED,2023-09-27T20:51:52.434000Z,,,,,,93,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
651496506b3008cfdbc005ca,609d02877a48794896185caf,RETURNED,2023-09-27T20:54:53.863000Z,,,,,,679,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514973022db905897927780,62fbc11331af9bb04cf544a2,TIMED-OUT,2023-09-27T20:57:28.304000Z,,,,17189797.0,,21,English,none just my native langauge,,,"No, I have no issues seeing colours","Science, Music, Video Games",36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497f621ad6300aeec2827,604e202a885d13cdcdee5600,TIMED-OUT,2023-09-27T21:00:46.045000Z,,,,17189599.0,,500,English,none just my native langauge,,,"No, I have no issues seeing colours","Art, Health & Fitness, Entrepreneurship",39,Male,Asian,United States,Canada,Canada,English,No,Full-Time,Not Applicable
651498479a69804221be4c28,6025da04bd46501e3f2b3901,RETURNED,2023-09-27T21:02:03.252000Z,,,,,,599,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
651498d74922753519464252,60f984adfea10999e9a39727,RETURNED,2023-09-27T21:04:28.337000Z,,,,,,1499,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
651498fa191f52061e1db35c,613fe7ddfdcd3eed0dbbe207,RETURNED,2023-09-27T21:05:00.879000Z,,,,,,709,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514996122e5cb38154d42d1,60bf0f6824fa105c814baabc,RETURNED,2023-09-27T21:06:43.056000Z,,,,,,369,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
651499ae2b855d6ccc4d42d1,63469dea28db787106cf354c,RETURNED,2023-09-27T21:08:01.534000Z,,,,,,939,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514a28e186ec358800855a5,5823327065c6030001570465,RETURNED,2023-09-27T21:45:55.951000Z,,,,,,1995,CONSENT_REVOKED,CONSENT_REVOKED,,,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6514935b32ef7eb83ebe99a3,60e87f56849a0832f5df0ce9,APPROVED,2023-09-27T20:41:04.694000Z,2023-09-27T20:46:00.812000Z,2023-09-28T17:02:40.756000Z,2023-09-27T20:46:13.086000Z,297.0,CE2K9TTL,649,"Dutch, English, French, Welsh",native language + three or more other languages,,,"No, I have no issues seeing colours","Literature, Mathematics, Philosophy",68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
6514937ceec8911ca8149274,6009606726f80266d809bf9a,APPROVED,2023-09-27T20:41:38.367000Z,2023-09-27T21:00:13.552000Z,2023-09-28T17:02:40.910000Z,2023-09-27T21:00:14.307000Z,1116.0,CE2K9TTL,469,English,native language + two other languages,,,"No, I have no issues seeing colours","Mathematics, Science, Travelling",25,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Unemployed (and job seeking),Not Applicable
651493bb85144f0cddaa093f,650459d313fd549d347f6644,APPROVED,2023-09-27T20:42:38.149000Z,2023-09-27T20:47:46.838000Z,2023-09-28T17:02:41.056000Z,2023-09-27T20:47:47.720000Z,309.0,CE2K9TTL,13,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Video Games, Health & Fitness",23,Male,Asian,Canada,Canada,Philippines,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651494c551090c2d605f57bf,5f89a477464e42075b234f27,APPROVED,2023-09-27T20:47:03.984000Z,2023-09-27T20:51:07.339000Z,2023-09-28T17:02:41.220000Z,2023-09-27T20:51:08.137000Z,244.0,CE2K9TTL,70,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Travelling, Literature",40,Male,White,South Africa,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514954244ea2583b7ca0ffd,5ca231bf6a488a00011ae9cb,APPROVED,2023-09-27T20:49:12.217000Z,2023-09-27T20:55:25.237000Z,2023-09-28T17:02:41.371000Z,2023-09-27T20:55:26.996000Z,374.0,CE2K9TTL,316,English,none just my native langauge,,,"No, I have no issues seeing colours","Economics, Sports, Health & Fitness",24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514954c4582d56968f40be4,5d102402903d45000151ca7a,APPROVED,2023-09-27T20:49:24.478000Z,2023-09-27T20:55:17.769000Z,2023-09-28T17:02:41.519000Z,2023-09-27T20:55:18.606000Z,354.0,CE2K9TTL,575,English,none just my native langauge,,,"No, I have no issues seeing colours","Psychology, Science, Economics",62,Male,White,New Zealand,New Zealand,New Zealand,English,No,Full-Time,Not Applicable
65149555296184e37904116e,5b773e58a1c0710001a0ebad,APPROVED,2023-09-27T20:49:29.933000Z,2023-09-27T20:56:19.902000Z,2023-09-28T17:02:41.661000Z,2023-09-27T20:56:20.656000Z,410.0,CE2K9TTL,355,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Health & Fitness, Music",36,Male,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking),Not Applicable
651495a0aead5072a3c005f5,5e4761e624b17f2239a6473a,APPROVED,2023-09-27T20:50:45.097000Z,2023-09-27T20:56:13.926000Z,2023-09-28T17:02:41.875000Z,2023-09-27T20:56:18.078000Z,329.0,CE2K9TTL,854,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Art, Music",47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651495b6ce28f00d8e45ebd9,6053790f2babfba77b1cfebb,APPROVED,2023-09-27T20:51:07.237000Z,2023-09-27T20:58:27.175000Z,2023-09-28T17:02:42.069000Z,2023-09-27T20:58:27.907000Z,440.0,CE2K9TTL,1163,English,none just my native langauge,,,"No, I have no issues seeing colours","Travelling, Art, Literature",69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651495b9ce28f00d8e45ebda,6384cf522167536e362934dc,APPROVED,2023-09-27T20:51:07.698000Z,2023-09-27T20:57:22.686000Z,2023-09-28T17:02:42.271000Z,2023-09-27T20:57:23.667000Z,375.0,CE2K9TTL,311,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Science, Music",29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651495ed38dacf19984e3f37,602ac80c6cf22516282a7fd3,APPROVED,2023-09-27T20:52:01.453000Z,2023-09-27T20:57:22.435000Z,2023-09-28T17:02:42.473000Z,2023-09-27T20:57:23.214000Z,321.0,CE2K9TTL,1025,English,none just my native langauge,,,"No, I have no issues seeing colours","Economics, Health & Fitness, Science",33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651495eed422310d8f324a0d,5f21fe68039e0e45fabc19af,APPROVED,2023-09-27T20:52:01.550000Z,2023-09-27T20:59:40.865000Z,2023-09-28T17:02:42.663000Z,2023-09-27T20:59:44.974000Z,460.0,CE2K9TTL,795,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Video Games, Health & Fitness",36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65149601a42fe83e0872f570,5e17945970672a000c896b74,APPROVED,2023-09-27T20:52:20.241000Z,2023-09-27T21:03:00.921000Z,2023-09-28T17:02:42.868000Z,2023-09-27T21:03:01.704000Z,641.0,NOCODE,370,English,none just my native langauge,,,"No, I have no issues seeing colours",Video Games,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514960f5baf3c3315caca9d,6158fd29d73dee366a6fb650,APPROVED,2023-09-27T20:52:34.492000Z,2023-09-27T21:21:19.406000Z,2023-09-28T17:02:43.071000Z,2023-09-27T21:21:20.210000Z,1725.0,CE2K9TTL,1103,"English, German, Urdu",native language + two other languages,,,"No, I have no issues seeing colours","Literature, Health & Fitness, Sports",46,Male,Asian,Pakistan,United Kingdom,Pakistan,English,No,DATA_EXPIRED,Not Applicable
6514961b6b2afdc839b26609,5ea06914c2b73202ae7a3f29,APPROVED,2023-09-27T20:52:51.094000Z,2023-09-27T21:01:15.467000Z,2023-09-28T17:02:43.264000Z,2023-09-27T21:01:16.234000Z,505.0,CE2K9TTL,1758,English,none just my native langauge,,,"No, I have no issues seeing colours",Travelling,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65149627375c041f8cc56237,5f4b6e0114b99101ba69e5ae,APPROVED,2023-09-27T20:53:04.147000Z,2023-09-27T20:59:08.573000Z,2023-09-28T17:02:43.417000Z,2023-09-27T20:59:09.345000Z,365.0,CE2K9TTL,460,"English, Afrikaans",native language + one other language,,,"No, I have no issues seeing colours","Video Games, Art, Music",26,Male,Other,South Africa,South Africa,South Africa,English,No,Full-Time,Not Applicable
6514966617a909b783ec2823,5dbafd726775fe0f7de4e5f9,APPROVED,2023-09-27T20:54:00.937000Z,2023-09-27T21:06:10.667000Z,2023-09-28T17:02:43.560000Z,2023-09-27T21:06:11.847000Z,730.0,CE2K9TTL,828,English,none just my native langauge,,,"No, I have no issues seeing colours",Video Games,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651496976a088bf628be4c59,5f5260b3bc9a930dad213f87,APPROVED,2023-09-27T20:54:51.665000Z,2023-09-27T21:05:29.011000Z,2023-09-28T17:02:43.702000Z,2023-09-27T21:05:30.094000Z,638.0,CE2K9TTL,342,"English, Urdu, Hindi, French",native language + two other languages,,,"No, I have no issues seeing colours","Psychology, Science, Video Games",24,Male,Mixed,Pakistan,Canada,Canada,English,Yes,DATA_EXPIRED,Not Applicable
651496acc1aee2f10d9a6faa,6158db93315bea523c3b5fcc,APPROVED,2023-09-27T20:55:13.762000Z,2023-09-27T20:59:50.500000Z,2023-09-28T17:02:43.863000Z,2023-09-27T20:59:51.274000Z,277.0,CE2K9TTL,69,"English, French",native language + one other language,,,"No, I have no issues seeing colours","Literature, Politics, Philosophy",36,Male,White,Ireland,Ireland,Ireland,English,Yes,Unemployed (and job seeking),Not Applicable
651496c1c5d31a9d32ca38e7,64f8de7d9dd1314e28166482,APPROVED,2023-09-27T20:55:37.893000Z,2023-09-27T21:06:42.964000Z,2023-09-28T17:02:44.035000Z,2023-09-27T21:06:43.755000Z,666.0,CE2K9TTL,56,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Video Games, Literature",34,Male,White,New Zealand,New Zealand,New Zealand,English,No,Full-Time,Not Applicable
651496c308059e95de14926c,5b77435f13c3580001b63f26,APPROVED,2023-09-27T20:55:33.632000Z,2023-09-27T21:01:37.084000Z,2023-09-28T17:02:44.174000Z,2023-09-27T21:01:37.835000Z,364.0,NOCODE,2294,English,none just my native langauge,,,"No, I have no issues seeing colours","Health & Fitness, Travelling, Sports",70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651496c8c457ec4dde46426b,5986ce0eb78fa90001adf2f2,APPROVED,2023-09-27T20:55:42.514000Z,2023-09-27T21:02:26.622000Z,2023-09-28T17:02:44.307000Z,2023-09-27T21:02:27.541000Z,405.0,CE2K9TTL,2036,DATA_EXPIRED,DATA_EXPIRED,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651496d0c1aee2f10d9a6fad,60dca45abca3eb229bafdedf,APPROVED,2023-09-27T20:58:29.086000Z,2023-09-27T21:09:42.125000Z,2023-09-28T17:02:44.507000Z,2023-09-27T21:10:07.973000Z,674.0,CE2K9TTL,866,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Science, Music",36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514970cdc32a4255586e1b0,5bf461c32f48dd00016794ec,APPROVED,2023-09-27T20:57:01.227000Z,2023-09-27T20:58:33.528000Z,2023-09-28T17:02:44.703000Z,2023-09-27T20:58:34.340000Z,93.0,NOCODE,153,"English, Chinese",native language + two other languages,,,"No, I have no issues seeing colours","Economics, Marketing, Sociology",28,Male,Asian,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497203dd096fe40aa0946,606968fc4633f8b94786a4c8,APPROVED,2023-09-27T20:58:10Z,2023-09-27T21:06:28.093000Z,2023-09-28T17:02:44.886000Z,2023-09-27T21:06:28.882000Z,499.0,CE2K9TTL,401,English,native language + one other language,,,"No, I have no issues seeing colours","Entrepreneurship, Music, Video Games",27,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497311f7c47e92b0376b6,5f6ee1e71b1cd7433ce58864,APPROVED,2023-09-27T20:57:25.823000Z,2023-09-27T21:05:50.389000Z,2023-09-28T17:02:45.032000Z,2023-09-27T21:05:51.121000Z,505.0,CE2K9TTL,430,English,none just my native langauge,,,"No, I have no issues seeing colours","Literature, Politics, Sports",39,Male,White,Ireland,Ireland,Ireland,English,No,Full-Time,Not Applicable
6514973aa06984d4954e3f3c,60ec5f9e9b8a3146ae4feac9,APPROVED,2023-09-27T20:57:35.551000Z,2023-09-27T21:09:36.337000Z,2023-09-28T17:02:45.220000Z,2023-09-27T21:10:09.030000Z,721.0,CE2K9TTL,1348,English,none just my native langauge,,,"No, I have no issues seeing colours","Mathematics, Music, Entrepreneurship",60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514973d01b3bfbc826ee860,5c62980ca135520001959a9a,APPROVED,2023-09-27T20:57:36.242000Z,2023-09-27T21:02:31.026000Z,2023-09-28T17:02:45.408000Z,2023-09-27T21:02:32.006000Z,295.0,CE2K9TTL,1682,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Sports, Travelling",58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651497464b5eef880e1db347,5de21543762dc22548c937b3,APPROVED,2023-09-27T20:57:45.448000Z,2023-09-27T21:14:51.463000Z,2023-09-28T17:02:45.553000Z,2023-09-27T21:14:52.222000Z,1027.0,CE2K9TTL,1092,"English, Bengali",native language + one other language,,,"No, I have no issues seeing colours",Video Games,40,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514975cc12e3c73b086e168,5c5a00f19dd64d00018adbbf,APPROVED,2023-09-27T20:58:07.015000Z,2023-09-27T21:02:50.765000Z,2023-09-28T17:02:45.688000Z,2023-09-27T21:02:51.611000Z,284.0,CE2K9TTL,419,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Music, Literature",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65149767828959ad4b907609,60f09743e03e0ef8f6f4842a,APPROVED,2023-09-27T20:58:20.081000Z,2023-09-27T21:06:00.603000Z,2023-09-28T17:02:45.829000Z,2023-09-27T21:06:01.498000Z,461.0,CE2K9TTL,483,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Sports, Video Games",44,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
651497688ce72095ffbdbe1f,646578bf058dadcfa1e9b4f4,APPROVED,2023-09-27T20:58:27.687000Z,2023-09-27T21:03:52.749000Z,2023-09-28T17:02:45.985000Z,2023-09-27T21:03:53.973000Z,326.0,CE2K9TTL,258,English,none just my native langauge,,,"No, I have no issues seeing colours","Politics, Science, Music",53,Male,White,United Kingdom,New Zealand,New Zealand,English,No,Full-Time,Not Applicable
6514976df9052455b945ebee,5c790035a4c1d00001f170c9,APPROVED,2023-09-27T20:58:31.249000Z,2023-09-27T21:06:01.880000Z,2023-09-28T17:02:46.545000Z,2023-09-27T21:06:07.398000Z,451.0,CE2K9TTL,509,English,none just my native langauge,,,"No, I have no issues seeing colours","Science, Video Games, Entrepreneurship",38,Male,White,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497769b5b608f43d99d53,628a5105132f8916f4298b7a,APPROVED,2023-09-27T20:58:33.699000Z,2023-09-27T21:03:07.162000Z,2023-09-28T17:02:46.773000Z,2023-09-27T21:03:07.908000Z,274.0,CE2K9TTL,77,"Gujarati, English",native language + one other language,,,"No, I have no issues seeing colours","Sports, Travelling, Health & Fitness",29,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497827936a9ca578253dc,60887cbf254deb7ab5095f77,APPROVED,2023-09-27T20:58:46.280000Z,2023-09-27T21:03:09.342000Z,2023-09-28T17:02:47.018000Z,2023-09-27T21:03:10.305000Z,264.0,CE2K9TTL,878,English,none just my native langauge,,,"No, I have no issues seeing colours","Health & Fitness, Music, Sports",52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
6514978d57468d3ab64e3f0f,63d4244ef7a44d268de65863,APPROVED,2023-09-27T20:58:58.419000Z,2023-09-27T21:04:06.502000Z,2023-09-28T17:02:47.175000Z,2023-09-27T21:04:10.121000Z,309.0,CE2K9TTL,218,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Science, Video Games",34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514978f0437df972eb15cbb,5c683cd8c643f400012ea0dc,APPROVED,2023-09-27T20:58:57.985000Z,2023-09-27T21:05:40.506000Z,2023-09-28T17:02:47.337000Z,2023-09-27T21:05:41.661000Z,403.0,CE2K9TTL,419,English,none just my native langauge,,,"No, I have no issues seeing colours","Science, Video Games, Art",29,Male,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking),Not Applicable
6514979d9d07eb792dbdbe04,62b055a21e169809861b173d,APPROVED,2023-09-27T20:59:19.276000Z,2023-09-27T21:05:20.396000Z,2023-09-28T17:02:47.489000Z,2023-09-27T21:05:22.614000Z,362.0,CE2K9TTL,704,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Video Games, Music",33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
651497a817cdd6862049ffff,63f7b71917de2d8c5dfd92ff,APPROVED,2023-09-27T20:59:24.890000Z,2023-09-27T21:05:26.832000Z,2023-09-28T17:02:47.648000Z,2023-09-27T21:05:28.179000Z,362.0,CE2K9TTL,301,English,none just my native langauge,,,"No, I have no issues seeing colours","Entrepreneurship, Health & Fitness, Video Games",19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,Not Applicable
651497b46a7c8827b1f40bac,60eb14724415442253f984d5,APPROVED,2023-09-27T20:59:38.836000Z,2023-09-27T21:09:38.998000Z,2023-09-28T17:02:47.802000Z,2023-09-27T21:10:22.743000Z,601.0,CE2K9TTL,464,"English, Hindi",native language + two other languages,,,"No, I have no issues seeing colours","Health & Fitness, Sports, Video Games",34,Male,Asian,India,United Kingdom,Portugal,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497bc43b9177400927772,5ec235edd61b87000a1b3aa7,APPROVED,2023-09-27T20:59:48.085000Z,2023-09-27T21:10:32.571000Z,2023-09-28T17:02:47.972000Z,2023-09-27T21:10:36.070000Z,645.0,CE2K9TTL,468,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Travelling, Health & Fitness",32,Male,White,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497bcb89ddcb8d1fdbac1,6089ccf43f43e48ba34f3d61,APPROVED,2023-09-27T20:59:43.409000Z,2023-09-27T21:07:23.336000Z,2023-09-28T17:02:48.157000Z,2023-09-27T21:07:24.126000Z,460.0,CE2K9TTL,369,"Arabic, Polish, English",native language + two other languages,,,"No, I have no issues seeing colours","Video Games, Science, Entrepreneurship",31,Male,Other,Canada,Canada,Canada,English,No,Unemployed (and job seeking),Not Applicable
651497c4137614b3b90f9889,5aea94e4b595b2000142191b,APPROVED,2023-09-27T21:00:01.821000Z,2023-09-27T21:05:37.374000Z,2023-09-28T17:02:48.349000Z,2023-09-27T21:05:38.213000Z,336.0,CE2K9TTL,262,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Music, Art",29,Male,White,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497c57802e2483a1e5e02,5e90a3adb3e1243bdcfaf973,APPROVED,2023-09-27T20:59:53.157000Z,2023-09-27T21:09:21.570000Z,2023-09-28T17:02:48.548000Z,2023-09-27T21:10:18.496000Z,569.0,CE2K9TTL,1137,English,native language + one other language,,,"No, I have no issues seeing colours","Music, Sports, Video Games",43,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),Not Applicable
651497c6f66f44cceaaa0925,542bdb6dfdf99b324ea37c3a,APPROVED,2023-09-27T20:59:54.517000Z,2023-09-27T21:06:43.091000Z,2023-09-28T17:02:48.728000Z,2023-09-27T21:06:44.104000Z,409.0,CE2K9TTL,1939,English,none just my native langauge,,,"No, I have no issues seeing colours","Science, Travelling, Sports",53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497cf4738eba4b56ee89e,63780dcb8171e255fe423b28,APPROVED,2023-09-27T21:00:03.537000Z,2023-09-27T21:15:13.711000Z,2023-09-28T17:02:48.900000Z,2023-09-27T21:15:14.553000Z,911.0,CE2K9TTL,398,English,none just my native langauge,,,"No, I have no issues seeing colours",Sports,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
651497d1423e8ed90513b26c,559b1e92fdf99b426abb6227,APPROVED,2023-09-27T21:00:08.047000Z,2023-09-27T21:07:36.437000Z,2023-09-28T17:02:49.045000Z,2023-09-27T21:07:39.326000Z,449.0,CE2K9TTL,4013,English,none just my native langauge,,,"No, I have no issues seeing colours","Science, Sports, Music",44,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
651497d17802e2483a1e5e06,63e89dd3c15d626310f40cda,APPROVED,2023-09-27T21:00:09.146000Z,2023-09-27T21:08:42.731000Z,2023-09-28T17:02:49.251000Z,2023-09-27T21:09:37.602000Z,514.0,CE2K9TTL,281,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Sports, Music",34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651497df6a7c8827b1f40bb4,5ed43096f615650c8fb1b1ea,APPROVED,2023-09-27T21:00:21.667000Z,2023-09-27T21:06:44.119000Z,2023-09-28T17:02:49.411000Z,2023-09-27T21:06:44.867000Z,383.0,CE2K9TTL,723,English,none just my native langauge,,,"No, I have no issues seeing colours","Entrepreneurship, Health & Fitness, Psychology",47,Male,White,Germany,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651497fd20bb0c9f5a0376a5,64fe5ebe21eea92cbada1d33,APPROVED,2023-09-27T21:00:48.967000Z,2023-09-27T21:08:33.753000Z,2023-09-28T17:02:49.552000Z,2023-09-27T21:09:48.536000Z,465.0,CE2K9TTL,60,English,none just my native langauge,,,"No, I have no issues seeing colours","Politics, Video Games, Music",38,Male,White,Australia,New Zealand,New Zealand,English,No,Full-Time,Not Applicable
651497fe8ce72095ffbdbe4b,60fe79117e082892a4e47723,APPROVED,2023-09-27T21:00:58.231000Z,2023-09-27T21:05:20.520000Z,2023-09-28T17:02:49.681000Z,2023-09-27T21:05:21.617000Z,263.0,CE2K9TTL,483,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Video Games, Health & Fitness",30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
